latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-16.38432,35.96032,321.6,2.84,1.61,2024-09-30,0739,T,53,6.1NRT,307.51,39.05,D
-15.72765,30.4271,334.06,1.14,1.06,2024-09-30,0739,T,78,6.1NRT,316.21,19.19,D
-15.73667,30.35148,327.57,1.13,1.06,2024-09-30,0739,T,57,6.1NRT,315.25,10.5,D
-15.73809,30.36192,333.3,1.13,1.06,2024-09-30,0739,T,77,6.1NRT,313.93,18.45,D
-15.75602,30.423,328.02,1.14,1.06,2024-09-30,0739,T,53,6.1NRT,315.45,9.13,D
-14.78762,23.87257,323.96,1.54,1.22,2024-09-30,0739,T,70,6.1NRT,301.83,19.78,D
-15.78069,30.49907,343.38,1.15,1.07,2024-09-30,0739,T,88,6.1NRT,316.61,39.33,D
-15.78209,30.5097,333.09,1.15,1.07,2024-09-30,0739,T,76,6.1NRT,314.55,19.3,D
-15.57456,28.91687,329.34,1.02,1.01,2024-09-30,0739,T,71,6.1NRT,314,10.73,D
-15.5835,28.91557,326.37,1.02,1.01,2024-09-30,0739,T,53,6.1NRT,313.17,7.55,D
-15.78574,30.39136,333.89,1.14,1.06,2024-09-30,0739,T,77,6.1NRT,314.56,20.75,D
-15.7899,30.4226,350.62,1.14,1.06,2024-09-30,0739,T,94,6.1NRT,316.06,55.34,D
-15.7913,30.4331,331.1,1.14,1.07,2024-09-30,0739,T,68,6.1NRT,313.88,14.96,D
-15.09386,25.5706,331.91,1.2,1.09,2024-09-30,0739,T,53,6.1NRT,303.08,22.99,D
-15.09557,25.58151,335.3,1.19,1.09,2024-09-30,0739,T,77,6.1NRT,301.51,29.01,D
-15.86162,30.81679,332.09,1.2,1.09,2024-09-30,0739,T,18,6.1NRT,315.68,14.91,D
-16.74836,38.70948,322.09,4.68,1.98,2024-09-30,0739,T,60,6.1NRT,305.06,90.66,D
-16.76452,38.88473,323.97,4.82,2,2024-09-30,0739,T,33,6.1NRT,305.79,87.18,D
-16.59307,36.94755,322.2,3.41,1.74,2024-09-30,0739,T,60,6.1NRT,307.1,57.06,D
-16.02976,31.9535,330.14,1.41,1.17,2024-09-30,0739,T,50,6.1NRT,313.87,17.08,D
-16.35076,34.48057,324.3,2.18,1.43,2024-09-30,0739,T,62,6.1NRT,311.36,20.47,D
-15.90038,30.81165,332.22,1.2,1.09,2024-09-30,0739,T,45,6.1NRT,315.76,15.4,D
-16.04396,31.89911,345.15,1.4,1.17,2024-09-30,0739,T,89,6.1NRT,315.27,55.99,D
-16.04564,31.91204,330.97,1.4,1.17,2024-09-30,0739,T,46,6.1NRT,313.72,18.08,D
-16.05236,31.96393,332.74,1.41,1.18,2024-09-30,0739,T,73,6.1NRT,313.73,22.11,D
-16.10923,32.40675,330.69,1.51,1.21,2024-09-30,0739,T,71,6.1NRT,315.35,21.34,D
-15.90264,30.80547,327.54,1.2,1.09,2024-09-30,0739,T,62,6.1NRT,315.61,10,D
-16.03964,31.89374,330.97,1.4,1.17,2024-09-30,0739,T,46,6.1NRT,315,19.94,D
-16.04758,31.95864,328.81,1.41,1.18,2024-09-30,0739,T,37,6.1NRT,314.83,15.07,D
-16.58875,36.94256,324.13,3.41,1.74,2024-09-30,0739,T,66,6.1NRT,307.1,66.51,D
-16.74851,38.70449,323.66,4.68,1.98,2024-09-30,0739,T,48,6.1NRT,305,101.92,D
-16.05165,31.90536,340.19,1.4,1.17,2024-09-30,0739,T,85,6.1NRT,313.49,41.66,D
-15.68357,29.03753,323.18,1.02,1.01,2024-09-30,0739,T,43,6.1NRT,309.93,7.6,D
-15.69258,29.03654,337.08,1.02,1.01,2024-09-30,0739,T,82,6.1NRT,310.91,25.85,D
-14.26767,20.04837,325.56,3.08,1.67,2024-09-30,0739,T,75,6.1NRT,301.6,74.55,D
-14.27749,20.01834,320.83,3.09,1.67,2024-09-30,0739,T,61,6.1NRT,303.88,48.69,D
-14.28233,20.04539,336.84,3.08,1.67,2024-09-30,0739,T,86,6.1NRT,302.25,151.32,D
-16.72489,37.35758,322.14,3.68,1.8,2024-09-30,0739,T,61,6.1NRT,308.12,56.76,D
-15.73635,29.0873,324.41,1.02,1.01,2024-09-30,0739,T,54,6.1NRT,312.61,8.33,D
-16.10597,31.83316,327.18,1.39,1.17,2024-09-30,0739,T,60,6.1NRT,314.99,12.16,D
-15.32141,26.19477,323.56,1.11,1.05,2024-09-30,0739,T,34,6.1NRT,305.9,7.94,D
-16.89403,38.73517,325.71,4.71,1.99,2024-09-30,0739,T,71,6.1NRT,304.88,145.43,D
-16.57989,35.56802,321.25,2.66,1.57,2024-09-30,0739,T,50,6.1NRT,307.17,36.14,D
-14.28174,20.03835,337.46,3.08,1.67,2024-09-30,0739,T,86,6.1NRT,303.1,153.84,D
-15.54295,27.54778,328.75,1.01,1,2024-09-30,0739,T,61,6.1NRT,314.57,7.17,D
-16.71743,37.35169,323.19,3.68,1.8,2024-09-30,0739,T,64,6.1NRT,308.51,62.77,D
-15.37467,26.31328,331.46,1.1,1.04,2024-09-30,0739,T,73,6.1NRT,309.08,15.62,D
-16.89381,38.72797,327.98,4.71,1.99,2024-09-30,0739,T,74,6.1NRT,305,170.75,D
-16.00164,30.48831,329.91,1.16,1.07,2024-09-30,0739,T,53,6.1NRT,317.3,11.12,D
-16.61042,35.53342,320.09,2.65,1.56,2024-09-30,0739,T,28,6.1NRT,308.33,23.05,D
-15.77325,28.76198,325.27,1.01,1.01,2024-09-30,0739,T,55,6.1NRT,312.4,8.01,D
-15.69383,28.14445,325.32,1,1,2024-09-30,0739,T,51,6.1NRT,311.32,8.15,D
-15.56865,27.04104,329.62,1.03,1.02,2024-09-30,0739,T,66,6.1NRT,313.88,9.41,D
-15.64938,27.58205,326.95,1.01,1,2024-09-30,0739,T,46,6.1NRT,311.81,6.36,D
-16.37222,32.85794,327.79,1.65,1.26,2024-09-30,0739,T,63,6.1NRT,312.97,21.14,D
-15.77507,28.25723,330.09,1,1,2024-09-30,0739,T,70,6.1NRT,310.64,14.36,D
-16.40192,33.01041,342.24,1.69,1.28,2024-09-30,0739,T,87,6.1NRT,313.66,67.08,D
-16.40378,33.02601,331.15,1.69,1.28,2024-09-30,0739,T,72,6.1NRT,314.04,31.21,D
-16.7151,35.79725,326.32,2.79,1.6,2024-09-30,0739,T,68,6.1NRT,311.39,50,D
-17.04379,38.79758,322.31,4.79,2,2024-09-30,0739,T,46,6.1NRT,305.23,99,D
-17.01351,38.28915,322.42,4.38,1.93,2024-09-30,0739,T,62,6.1NRT,306.26,88.21,D
-15.70361,27.51703,351.3,1.01,1,2024-09-30,0739,T,82,6.1NRT,311.38,48.05,D
-17.01579,38.28233,319.58,4.38,1.93,2024-09-30,0739,T,41,6.1NRT,306.12,64.02,D
-16.54266,33.5322,329.58,1.86,1.33,2024-09-30,0739,T,66,6.1NRT,314.62,25.89,D
-16.70016,34.81607,325.04,2.34,1.48,2024-09-30,0739,T,63,6.1NRT,312.66,29.41,D
-16.70246,34.83704,328.03,2.35,1.48,2024-09-30,0739,T,71,6.1NRT,310.86,39.34,D
-16.91077,36.67146,337.65,3.28,1.71,2024-09-30,0739,T,84,6.1NRT,309.46,152.57,D
-15.23428,23.64748,320.66,1.57,1.24,2024-09-30,0739,T,58,6.1NRT,302.37,10.99,D
-16.5488,32.80677,324.53,1.64,1.26,2024-09-30,0739,T,49,6.1NRT,311.23,19.13,D
-15.98628,28.38197,329.91,1,1,2024-09-30,0739,T,71,6.1NRT,311.52,13.78,D
-15.97405,28.23366,329.95,1,1,2024-09-30,0739,T,71,6.1NRT,312.11,12.49,D
-16.71563,33.91987,328.03,2,1.38,2024-09-30,0739,T,69,6.1NRT,312.19,31.27,D
-15.98293,28.23233,330.78,1,1,2024-09-30,0739,T,73,6.1NRT,311.4,13.53,D
-16.72289,33.77127,325.26,1.95,1.36,2024-09-30,0739,T,54,6.1NRT,312.2,18.55,D
-16.26067,30.03488,324.62,1.11,1.05,2024-09-30,0739,T,45,6.1NRT,312.02,7.17,D
-16.71693,33.78372,326.88,1.95,1.36,2024-09-30,0739,T,66,6.1NRT,312.88,23.24,D
-16.06062,28.19547,324,1,1,2024-09-30,0739,T,47,6.1NRT,311.18,6.79,D
-16.29966,29.83242,327.7,1.09,1.04,2024-09-30,0739,T,31,6.1NRT,311.64,11.56,D
-16.28026,29.623,326.11,1.07,1.03,2024-09-30,0739,T,61,6.1NRT,311.31,9.45,D
-16.30891,29.8311,328.46,1.09,1.04,2024-09-30,0739,T,42,6.1NRT,312.63,12.2,D
-16.41428,30.53573,328.9,1.17,1.08,2024-09-30,0739,T,69,6.1NRT,310.46,17.39,D
-16.4671,30.60995,325.35,1.19,1.08,2024-09-30,0739,T,59,6.1NRT,311.99,10.6,D
-16.53003,31.09368,324.5,1.26,1.12,2024-09-30,0739,T,55,6.1NRT,313.09,9.48,D
-15.28092,22.68605,334.72,1.85,1.33,2024-09-30,0739,T,83,6.1NRT,303.06,57.67,D
-16.43979,30.33014,324.7,1.15,1.07,2024-09-30,0739,T,40,6.1NRT,310.35,8.73,D
-17.12716,36.13371,321.23,3,1.65,2024-09-30,0739,T,40,6.1NRT,307.94,31.47,D
-16.44936,30.3294,324.13,1.15,1.07,2024-09-30,0739,T,29,6.1NRT,310.33,7.66,D
-16.45822,30.25196,323.86,1.14,1.06,2024-09-30,0739,T,48,6.1NRT,312.14,9.18,D
-16.46774,30.25112,323.3,1.14,1.06,2024-09-30,0739,T,41,6.1NRT,309.95,8.33,D
-15.37625,22.91604,322.8,1.77,1.3,2024-09-30,0739,T,64,6.1NRT,304.36,15.7,D
-15.37898,22.93206,328.17,1.76,1.3,2024-09-30,0739,T,75,6.1NRT,303.98,31.28,D
-15.34628,22.52775,320.27,1.89,1.34,2024-09-30,0739,T,56,6.1NRT,303.27,15.08,D
-14.52975,17.89578,318.66,4.44,1.94,2024-09-30,0739,T,59,6.1NRT,298.2,79.22,D
-14.86562,19.62425,319.62,3.23,1.7,2024-09-30,0739,T,60,6.1NRT,304.34,37.2,D
-16.43008,29.24694,333.26,1.04,1.02,2024-09-30,0739,T,78,6.1NRT,311.85,20.68,D
-16.49228,29.70511,325.76,1.08,1.04,2024-09-30,0739,T,61,6.1NRT,310.21,11.45,D
-14.53204,17.88939,317.09,4.44,1.94,2024-09-30,0739,T,48,6.1NRT,298.48,68.71,D
-16.3026,28.27217,322.73,1,1,2024-09-30,0739,T,33,6.1NRT,310.29,4.95,D
-16.60504,30.33764,326.81,1.15,1.07,2024-09-30,0739,T,64,6.1NRT,311.84,12.1,D
-16.71977,31.22333,333.64,1.29,1.13,2024-09-30,0739,T,78,6.1NRT,315.55,24,D
-16.72129,31.23528,354.19,1.29,1.13,2024-09-30,0739,T,96,6.1NRT,314.81,80.26,D
-14.69134,18.44622,320.06,4,1.86,2024-09-30,0739,T,62,6.1NRT,301.38,70.03,D
-14.91302,19.54881,321.24,3.26,1.71,2024-09-30,0739,T,64,6.1NRT,304.28,43.48,D
-14.92807,19.5459,322.26,3.26,1.71,2024-09-30,0739,T,66,6.1NRT,304.71,49.41,D
-16.34536,28.19056,330.37,1,1,2024-09-30,0739,T,73,6.1NRT,310.91,14.98,D
-16.34669,28.19977,327,1,1,2024-09-30,0739,T,65,6.1NRT,311.2,10.38,D
-14.92513,19.53917,327.45,3.26,1.71,2024-09-30,0739,T,75,6.1NRT,305.09,78.85,D
-16.35737,28.01313,324.14,1,1,2024-09-30,0739,T,44,6.1NRT,308.54,7.85,D
-16.36624,28.01179,325.49,1,1,2024-09-30,0739,T,55,6.1NRT,308.94,8.87,D
-17.41906,36.80425,320.8,3.41,1.74,2024-09-30,0739,T,37,6.1NRT,307.2,44.49,D
-16.80532,31.09642,357.81,1.27,1.12,2024-09-30,0739,T,93,6.1NRT,314.65,91.82,D
-16.40616,28.09973,323.47,1,1,2024-09-30,0739,T,50,6.1NRT,310.75,7.18,D
-15.2645,20.7523,323.29,2.6,1.55,2024-09-30,0739,T,63,6.1NRT,307.34,34.91,D
-15.27818,20.74986,327.91,2.6,1.55,2024-09-30,0739,T,68,6.1NRT,306.22,51.59,D
-15.28225,20.77334,327.38,2.58,1.54,2024-09-30,0739,T,66,6.1NRT,305.71,48.84,D
-15.27094,20.74539,323.36,2.6,1.55,2024-09-30,0739,T,67,6.1NRT,307.14,36.44,D
-15.27518,20.76877,332.35,2.58,1.54,2024-09-30,0739,T,81,6.1NRT,306.65,79.37,D
-16.47914,27.90414,332.87,1,1,2024-09-30,0739,T,77,6.1NRT,311.08,17.78,D
-17.05221,31.59887,327.64,1.38,1.16,2024-09-30,0739,T,60,6.1NRT,315,15.13,D
-17.05382,31.61171,327.37,1.38,1.16,2024-09-30,0739,T,51,6.1NRT,315.69,13.96,D
-14.98287,18.44209,367.37,3.95,1.85,2024-09-30,0739,T,100,6.1NRT,303.01,726.9,D
-14.98945,18.47701,338.92,3.92,1.84,2024-09-30,0739,T,87,6.1NRT,302.52,242.39,D
-17.54079,35.75817,322.93,2.84,1.61,2024-09-30,0739,T,54,6.1NRT,310.84,28.29,D
-14.9992,18.43919,376.57,3.95,1.85,2024-09-30,0739,T,100,6.1NRT,305.01,961.03,D
-15.00573,18.47402,341.11,3.92,1.84,2024-09-30,0739,T,89,6.1NRT,302.33,269.95,D
-16.96386,30.59964,325.53,1.2,1.09,2024-09-30,0739,T,57,6.1NRT,313.27,8.66,D
-17.59828,35.75229,324.12,2.84,1.61,2024-09-30,0739,T,41,6.1NRT,311.01,30.21,D
-14.98925,18.43533,379.91,3.95,1.85,2024-09-30,0739,T,100,6.1NRT,305.67,1050.56,D
-14.99605,18.47018,363.12,3.92,1.84,2024-09-30,0739,T,100,6.1NRT,305.18,621.74,D
-15.1186,19.10354,319.41,3.49,1.76,2024-09-30,0739,T,53,6.1NRT,302.08,42.9,D
-16.84415,29.58903,336.84,1.08,1.04,2024-09-30,0739,T,82,6.1NRT,312.74,25.51,D
-16.84548,29.59893,330.69,1.08,1.04,2024-09-30,0739,T,74,6.1NRT,312.34,16,D
-15.0055,18.43201,320.81,3.95,1.85,2024-09-30,0739,T,64,6.1NRT,301.63,76.78,D
-15.01232,18.46719,321.74,3.92,1.84,2024-09-30,0739,T,66,6.1NRT,301.17,83.82,D
-15.88807,23.21002,321.54,1.65,1.26,2024-09-30,0739,T,0,6.1NRT,304.36,13.4,D
-17.60116,35.74653,325.79,2.84,1.61,2024-09-30,0739,T,65,6.1NRT,310.9,42.81,D
-17.61009,35.69216,322.78,2.82,1.6,2024-09-30,0739,T,48,6.1NRT,309.6,28.16,D
-16.91602,29.773,344.06,1.1,1.04,2024-09-30,0739,T,84,6.1NRT,312.89,41.25,D
-16.14538,24.26188,325.92,1.38,1.16,2024-09-30,0739,T,70,6.1NRT,305.24,18.08,D
-17.04998,29.40655,326.4,1.06,1.03,2024-09-30,0739,T,65,6.1NRT,312.24,10.48,D
-17.05133,29.4164,324.25,1.07,1.03,2024-09-30,0739,T,57,6.1NRT,311.01,7.92,D
-17.05914,29.4053,336.96,1.06,1.03,2024-09-30,0739,T,83,6.1NRT,311.15,25.15,D
-17.06049,29.41514,332.66,1.07,1.03,2024-09-30,0739,T,77,6.1NRT,310.83,18.36,D
-17.39531,31.97686,326,1.47,1.2,2024-09-30,0739,T,59,6.1NRT,312.33,13.95,D
-17.65113,33.66306,327.94,1.97,1.37,2024-09-30,0739,T,70,6.1NRT,313.07,28.08,D
-16.52391,25.21123,323.79,1.2,1.09,2024-09-30,0739,T,62,6.1NRT,306.55,9.64,D
-16.52563,25.2222,323.48,1.2,1.09,2024-09-30,0739,T,63,6.1NRT,306.24,8.71,D
-15.51051,19.03781,323.56,3.47,1.75,2024-09-30,0739,T,70,6.1NRT,302.52,69.2,D
-17.45074,31.52076,331.64,1.38,1.16,2024-09-30,0739,T,75,6.1NRT,311.64,24.97,D
-17.4523,31.53305,331.64,1.38,1.16,2024-09-30,0739,T,75,6.1NRT,310.85,24.99,D
-17.45894,31.5265,323.15,1.38,1.16,2024-09-30,0739,T,31,6.1NRT,311.24,7.63,D
-15.5057,19.03293,318.06,3.47,1.75,2024-09-30,0739,T,49,6.1NRT,302.05,37.64,D
-15.51164,19.06421,317.89,3.45,1.75,2024-09-30,0739,T,49,6.1NRT,302.94,36.74,D
-17.06655,28.40118,329.77,1.01,1,2024-09-30,0739,T,73,6.1NRT,310.17,14.31,D
-17.58241,32.01006,328.49,1.49,1.21,2024-09-30,0739,T,69,6.1NRT,312.47,19.29,D
-17.5841,32.02375,338.26,1.49,1.21,2024-09-30,0739,T,84,6.1NRT,312.04,44.61,D
-17.54922,31.43042,330.83,1.36,1.16,2024-09-30,0739,T,74,6.1NRT,312.7,23.98,D
-17.5508,31.4433,326.36,1.37,1.16,2024-09-30,0739,T,64,6.1NRT,312.48,14.63,D
-17.04307,27.34874,327.69,1.01,1,2024-09-30,0739,T,70,6.1NRT,309.73,11.22,D
-17.16631,28.19935,326.28,1,1,2024-09-30,0739,T,65,6.1NRT,310.09,9.44,D
-17.16764,28.20867,323.17,1,1,2024-09-30,0739,T,48,6.1NRT,308.58,5.98,D
-17.40931,29.95435,327.94,1.13,1.06,2024-09-30,0739,T,68,6.1NRT,310.48,15.4,D
-17.05197,27.34731,323.17,1.01,1,2024-09-30,0739,T,47,6.1NRT,308.54,6.07,D
-17.8347,33.14829,332.91,1.81,1.32,2024-09-30,0739,T,59,6.1NRT,314.77,36.4,D
-17.83672,33.16528,343.7,1.82,1.32,2024-09-30,0739,T,89,6.1NRT,316.55,72.82,D
-17.8485,33.16396,336.26,1.82,1.32,2024-09-30,0739,T,61,6.1NRT,315.75,40.03,D
-17.84325,33.26207,330.19,1.85,1.33,2024-09-30,0739,T,75,6.1NRT,317.55,20.4,D
-17.84369,33.15861,349.67,1.82,1.32,2024-09-30,0739,T,94,6.1NRT,315.79,99.15,D
-17.09403,27.3158,326.24,1.01,1,2024-09-30,0739,T,66,6.1NRT,306.76,10.44,D
-17.85546,33.15728,335.86,1.82,1.32,2024-09-30,0739,T,82,6.1NRT,314.94,42.64,D
-17.85738,33.17422,331.06,1.82,1.32,2024-09-30,0739,T,75,6.1NRT,316.21,24.51,D
-17.65379,31.28305,330.42,1.34,1.15,2024-09-30,0739,T,56,6.1NRT,311.88,21.24,D
-17.93524,33.64872,323.99,1.98,1.37,2024-09-30,0739,T,54,6.1NRT,311.85,14.34,D
-18.20624,35.92177,321.5,2.99,1.64,2024-09-30,0739,T,43,6.1NRT,307.38,37.72,D
-17.58921,30.46947,326.3,1.2,1.09,2024-09-30,0739,T,63,6.1NRT,312.51,10.97,D
-17.14135,27.20382,333.22,1.01,1,2024-09-30,0739,T,79,6.1NRT,307.64,20.75,D
-17.96249,33.35382,351.6,1.89,1.34,2024-09-30,0739,T,95,6.1NRT,316.52,117.65,D
-17.96454,33.37108,328.5,1.89,1.34,2024-09-30,0739,T,72,6.1NRT,316.08,19,D
-17.6971,31.14495,326.6,1.31,1.14,2024-09-30,0739,T,56,6.1NRT,311.61,16.06,D
-17.73092,31.41935,327.83,1.37,1.16,2024-09-30,0739,T,69,6.1NRT,314.15,17.16,D
-17.9559,33.34807,340.3,1.89,1.34,2024-09-30,0739,T,87,6.1NRT,316.62,62.9,D
-17.95782,33.36539,337.99,1.89,1.34,2024-09-30,0739,T,84,6.1NRT,316.47,53.21,D
-17.61182,30.3925,325.68,1.19,1.08,2024-09-30,0739,T,58,6.1NRT,312.97,11.33,D
-17.20093,27.29246,323.34,1.01,1,2024-09-30,0739,T,57,6.1NRT,305.39,9.6,D
-17.67919,30.76158,325.18,1.25,1.11,2024-09-30,0739,T,13,6.1NRT,312.93,9.59,D
-17.68756,30.74868,337.15,1.24,1.11,2024-09-30,0739,T,83,6.1NRT,313.18,30.44,D
-17.68906,30.76029,330.09,1.25,1.11,2024-09-30,0739,T,72,6.1NRT,311.85,17.22,D
-18.4308,36.35499,326.9,3.25,1.7,2024-09-30,0739,T,70,6.1NRT,307.12,82.98,D
-18.42835,36.34851,327.47,3.25,1.7,2024-09-30,0739,T,71,6.1NRT,307.12,84.25,D
-18.15056,33.13631,326.27,1.83,1.32,2024-09-30,0739,T,35,6.1NRT,311.69,27.53,D
-18.4528,35.82093,319.27,2.96,1.64,2024-09-30,0739,T,21,6.1NRT,306.32,39.19,D
-17.96333,31.31059,323.38,1.36,1.15,2024-09-30,0739,T,51,6.1NRT,310.4,11.49,D
-16.40982,20.90319,337.61,2.4,1.49,2024-09-30,0739,T,85,6.1NRT,309.48,89.15,D
-16.4059,20.8979,335.98,2.4,1.49,2024-09-30,0739,T,84,6.1NRT,309.03,83.42,D
-17.02575,24.43346,324.04,1.31,1.13,2024-09-30,0739,T,50,6.1NRT,309.69,9.71,D
-17.42439,26.93324,323.46,1.02,1.01,2024-09-30,0739,T,54,6.1NRT,306.16,8.65,D
-17.42579,26.94263,326.02,1.02,1.01,2024-09-30,0739,T,64,6.1NRT,307.26,11.8,D
-18.24174,33.13647,327.59,1.83,1.33,2024-09-30,0739,T,68,6.1NRT,310.32,29.77,D
-18.47342,35.00571,323.12,2.56,1.54,2024-09-30,0739,T,63,6.1NRT,310.3,25.97,D
-18.313,33.17336,324.19,1.85,1.33,2024-09-30,0739,T,46,6.1NRT,312.41,13.59,D
-16.53188,20.93453,337.38,2.37,1.49,2024-09-30,0739,T,85,6.1NRT,306.81,87.62,D
-18.36271,33.29234,327.43,1.89,1.34,2024-09-30,0739,T,72,6.1NRT,314.42,17.31,D
-16.57125,20.92705,324.95,2.37,1.49,2024-09-30,0739,T,33,6.1NRT,308.64,29.75,D
-18.53866,34.39843,324.63,2.3,1.47,2024-09-30,0739,T,48,6.1NRT,309.69,30.56,D
-18.53618,34.39318,323.87,2.3,1.47,2024-09-30,0739,T,57,6.1NRT,310.6,30.57,D
-16.8318,22.04046,320.37,1.93,1.36,2024-09-30,0739,T,44,6.1NRT,303.76,16.54,D
-17.73345,27.59611,322.43,1,1,2024-09-30,0739,T,44,6.1NRT,308.3,6.83,D
-17.08567,23.34094,326.95,1.54,1.22,2024-09-30,0739,T,66,6.1NRT,308.25,20.05,D
-17.08798,23.35505,341.46,1.53,1.22,2024-09-30,0739,T,87,6.1NRT,308.37,58.92,D
-18.42307,32.72311,355.36,1.72,1.29,2024-09-30,0739,T,97,6.1NRT,304.37,150.49,D
-18.43272,32.70666,362.6,1.72,1.29,2024-09-30,0739,T,100,6.1NRT,307.9,190.62,D
-18.43463,32.72254,411,1.72,1.29,2024-09-30,0739,T,100,6.1NRT,314.5,705.21,D
-18.43661,32.73889,354.34,1.73,1.29,2024-09-30,0739,T,97,6.1NRT,301.53,143.73,D
-17.09003,23.34799,337.65,1.53,1.22,2024-09-30,0739,T,83,6.1NRT,309.05,45.82,D
-17.09243,23.36206,323.49,1.53,1.22,2024-09-30,0739,T,48,6.1NRT,307.46,11,D
-18.43043,32.70098,337.15,1.72,1.29,2024-09-30,0739,T,84,6.1NRT,304,67.16,D
-18.43216,32.71616,390.23,1.72,1.29,2024-09-30,0739,T,100,6.1NRT,312.7,424.54,D
-18.43402,32.73264,392.15,1.73,1.29,2024-09-30,0739,T,100,6.1NRT,308.03,448.15,D
-18.10587,29.95712,337.76,1.14,1.07,2024-09-30,0739,T,78,6.1NRT,314.42,30.01,D
-18.10726,29.96777,338.92,1.15,1.07,2024-09-30,0739,T,84,6.1NRT,312.84,32.15,D
-18.44188,32.69959,356.39,1.72,1.29,2024-09-30,0739,T,98,6.1NRT,303.77,153.31,D
-18.44371,32.71559,371.69,1.72,1.29,2024-09-30,0739,T,100,6.1NRT,306.04,254.22,D
-18.44552,32.73143,339.73,1.73,1.29,2024-09-30,0739,T,86,6.1NRT,300.55,79.15,D
-18.71571,34.98575,322.17,2.57,1.54,2024-09-30,0739,T,26,6.1NRT,309.77,30.55,D
-18.72948,34.98439,326.03,2.57,1.54,2024-09-30,0739,T,70,6.1NRT,308.54,46.75,D
-18.29864,31.06519,326.69,1.32,1.14,2024-09-30,0739,T,67,6.1NRT,313.37,14.04,D
-18.75281,34.8135,321.89,2.5,1.52,2024-09-30,0739,T,41,6.1NRT,310.59,25.87,D
-18.14152,29.46045,328.06,1.09,1.04,2024-09-30,0739,T,68,6.1NRT,308.58,14.39,D
-18.58118,32.61419,320.86,1.7,1.28,2024-09-30,0739,T,43,6.1NRT,308.61,15.09,D
-18.77105,33.57005,326.1,2.01,1.38,2024-09-30,0739,T,69,6.1NRT,314.59,20.09,D
-18.78012,33.32573,329.67,1.93,1.36,2024-09-30,0739,T,75,6.1NRT,314.26,27.1,D
-18.59226,31.55441,327.93,1.43,1.18,2024-09-30,0739,T,69,6.1NRT,314.25,16.38,D
-18.8658,33.94938,327.26,2.15,1.43,2024-09-30,0739,T,72,6.1NRT,311.41,33.1,D
-18.86791,33.96906,321.32,2.16,1.43,2024-09-30,0739,T,49,6.1NRT,310.01,15.31,D
-18.83887,33.25627,324.46,1.91,1.35,2024-09-30,0739,T,64,6.1NRT,311.77,19.1,D
-18.43692,29.68201,324.86,1.12,1.05,2024-09-30,0739,T,60,6.1NRT,310.82,10.37,D
-18.4383,29.69243,328.12,1.12,1.06,2024-09-30,0739,T,69,6.1NRT,310.71,14.79,D
-18.92062,33.61651,327.28,2.04,1.39,2024-09-30,0739,T,71,6.1NRT,314.78,24.02,D
-16.77961,18.85157,344.89,3.37,1.73,2024-09-30,0739,T,91,6.1NRT,302.08,249.6,D
-16.78526,18.88231,317.26,3.35,1.73,2024-09-30,0739,T,36,6.1NRT,301.37,31.4,D
-16.77579,18.84644,342.11,3.37,1.73,2024-09-30,0739,T,90,6.1NRT,301.75,223.15,D
-16.78167,18.87714,322.21,3.35,1.73,2024-09-30,0739,T,68,6.1NRT,301.8,62.98,D
-18.87528,32.30221,334.15,1.63,1.26,2024-09-30,0739,T,80,6.1NRT,313.87,34.79,D
-19.00156,33.299,325.28,1.93,1.36,2024-09-30,0739,T,66,6.1NRT,313.39,18.22,D
-19.00526,33.11763,325.78,1.87,1.34,2024-09-30,0739,T,58,6.1NRT,312.27,23.12,D
-17.25491,20.99247,344.45,2.27,1.46,2024-09-30,0739,T,91,6.1NRT,304.72,131.45,D
-17.25852,21.01325,329.53,2.26,1.46,2024-09-30,0739,T,78,6.1NRT,303.96,55.32,D
-17.25284,20.9859,327.93,2.27,1.46,2024-09-30,0739,T,76,6.1NRT,303.9,48.62,D
-17.25661,21.00666,339.03,2.26,1.46,2024-09-30,0739,T,87,6.1NRT,304.51,100.28,D
-17.26946,21.00419,319.01,2.26,1.46,2024-09-30,0739,T,54,6.1NRT,303.99,17.62,D
-18.88058,31.58125,331.73,1.45,1.19,2024-09-30,0739,T,76,6.1NRT,312.1,29.75,D
-18.88225,31.59502,323.29,1.46,1.19,2024-09-30,0739,T,54,6.1NRT,311.62,12.39,D
-18.74004,30.2988,322.29,1.21,1.09,2024-09-30,0739,T,45,6.1NRT,309.8,7.24,D
-19.14049,33.61651,334.81,2.05,1.39,2024-09-30,0739,T,81,6.1NRT,310.59,62.81,D
-19.18911,33.71114,326.19,2.09,1.41,2024-09-30,0739,T,66,6.1NRT,311.89,28.51,D
-19.19049,33.70504,324.98,2.09,1.41,2024-09-30,0739,T,64,6.1NRT,311.42,26.44,D
-19.26579,33.69688,332.96,2.09,1.41,2024-09-30,0739,T,79,6.1NRT,312.04,52.1,D
-17.98944,24.30101,340.62,1.29,1.13,2024-09-30,0739,T,86,6.1NRT,308.87,39.38,D
-17.98834,24.29475,326.72,1.29,1.13,2024-09-30,0739,T,54,6.1NRT,307.55,11.03,D
-17.99031,24.30666,330.33,1.29,1.13,2024-09-30,0739,T,74,6.1NRT,309.43,17.04,D
